listen_id,date_key,user_id,track_id,device_id,geo_id,listen_seconds,is_skipped,is_completed,session_id,is_first_time_user_track
47580,20250603,991,82,14,49,206,0,0,107608,1
47581,20250715,687,489,1,54,148,0,1,460930,1
47582,20240316,888,574,11,31,189,0,1,386396,1
47583,20240728,1547,59,17,36,16,1,0,83073,1
47584,20250507,714,434,15,5,25,1,0,230434,0
47585,20241128,1646,485,19,22,170,0,1,123276,1
47586,20240815,1291,325,8,60,255,0,1,274356,0
47587,20240520,1682,455,12,32,169,0,0,226257,1
47588,20250809,804,96,14,30,25,1,0,382391,1
47589,20251123,623,434,15,9,83,0,1,459613,0
47590,20240706,1733,472,19,15,175,0,1,123605,1
47591,20240705,1347,479,12,32,152,0,0,357909,1
47592,20251220,367,299,1,31,142,0,1,229333,1
47593,20240826,1676,232,18,19,113,0,1,172775,1
47594,20240917,671,58,19,47,86,0,0,114087,1
47595,20240905,878,59,10,52,92,0,0,288640,1
47596,20240619,2171,522,20,23,178,0,1,316412,1
47597,20240130,500,541,7,48,160,0,0,224750,1
47598,20240820,1071,574,15,46,18,1,0,45667,1
47599,20250916,225,511,13,25,161,0,0,190432,1
47600,20251028,1119,574,8,39,178,0,1,361788,0
47601,20240510,2306,64,10,28,196,0,1,145908,1
47602,20251217,1441,59,14,34,54,0,0,322602,1
47603,20250321,2192,361,4,5,89,0,1,467827,0
47604,20250624,1393,574,11,55,52,0,0,44121,1
47605,20240505,154,574,2,31,6,1,0,316365,0
47606,20250917,1292,24,11,39,209,0,1,120272,1
47607,20250212,571,574,14,22,182,0,1,41241,0
47608,20240101,1076,70,10,53,132,0,0,490920,1
47609,20240214,575,574,12,44,9,1,0,336149,1
47610,20250710,296,418,16,45,310,0,1,208598,1
47611,20240420,525,382,8,58,129,0,0,103205,1
47612,20240805,978,186,10,31,201,0,1,127749,1
47613,20250905,2092,538,4,28,16,1,0,202028,1
47614,20240515,1939,101,14,53,183,0,1,305942,1
47615,20251227,96,419,4,15,271,0,1,439541,1
47616,20240816,1965,434,1,47,27,1,0,293633,0
47617,20241006,82,85,10,46,5,1,0,245994,1
47618,20250331,201,425,3,37,6,1,0,73946,1
47619,20250614,1920,434,5,39,23,1,0,175430,0
47620,20240826,958,257,17,3,98,0,0,478034,1
47621,20240601,762,484,14,46,58,0,0,175125,1
47622,20251013,902,434,17,53,50,0,0,359157,1
47623,20251210,1325,434,13,34,41,0,0,193837,1
47624,20240808,1561,244,15,23,47,0,0,493842,1
47625,20241103,1726,574,17,8,14,1,0,234707,0
47626,20250705,249,59,8,2,189,0,1,485501,1
47627,20240821,419,574,18,20,16,1,0,109854,0
47628,20251228,1078,554,19,41,209,0,1,315814,1
47629,20240104,2186,127,19,27,84,0,1,46885,1
47630,20251002,1921,4,6,13,233,0,1,208252,1
47631,20240314,480,574,16,4,169,0,1,248857,1
47632,20250311,684,108,7,10,201,0,1,465369,0
47633,20250130,917,59,4,57,178,0,1,294933,1
47634,20251103,2176,506,9,12,25,1,0,86871,1
47635,20241001,2435,434,7,2,88,0,1,162046,1
47636,20250730,201,434,1,37,25,1,0,123979,0
47637,20250927,1232,148,19,3,202,0,1,79629,1
47638,20240302,874,574,5,34,167,0,0,9334,1
47639,20240120,762,574,14,46,83,0,0,468905,1
47640,20251031,1274,50,2,11,16,1,0,130316,1
47641,20251021,1833,574,10,53,47,0,0,239576,1
47642,20240104,1521,214,11,20,165,0,0,325511,1
47643,20250521,1048,574,5,39,72,0,0,388010,0
47644,20240126,1840,286,14,1,143,0,0,173023,1
47645,20251014,1009,295,5,33,9,1,0,17340,1
47646,20250623,1672,90,12,12,5,1,0,446501,1
47647,20240426,423,120,9,18,192,0,0,290904,1
47648,20250424,811,127,14,29,54,0,0,402024,1
47649,20240315,1467,434,8,48,61,0,0,405888,1
47650,20251120,2299,434,17,32,90,0,1,103612,0
47651,20250123,43,309,13,12,144,0,1,23667,1
47652,20240810,1847,254,20,46,130,0,0,388252,1
47653,20250120,1218,361,7,45,91,0,1,38969,1
47654,20250607,1870,280,3,38,11,1,0,378778,1
47655,20240407,299,60,5,26,15,1,0,185618,1
47656,20240403,1521,574,3,9,94,0,0,126028,0
47657,20240106,1040,434,15,54,40,0,0,169063,1
47658,20240702,752,90,17,4,182,0,0,178297,1
47659,20240907,88,135,14,10,230,0,1,235074,1
47660,20240630,1331,574,12,59,176,0,1,338894,0
47661,20250806,817,86,5,21,176,0,0,32841,1
47662,20251113,2307,434,20,41,90,0,1,386659,0
47663,20251202,1886,425,16,18,90,0,1,466972,1
47664,20250721,228,349,8,34,104,0,0,55331,1
47665,20250928,747,50,18,15,208,0,1,498674,1
47666,20250919,623,574,15,9,179,0,1,50416,0
47667,20241003,1750,45,1,23,149,0,0,4268,0
47668,20241018,1484,495,7,43,130,0,0,290362,1
47669,20240929,866,441,10,14,47,0,0,477965,1
47670,20250622,559,238,14,42,345,0,1,197755,1
47671,20250926,1091,574,7,46,186,0,1,130820,1
47672,20251227,614,91,13,56,82,0,0,471424,1
47673,20240926,486,507,13,26,157,0,0,35970,1
47674,20241009,2070,574,11,10,182,0,1,325483,1
47675,20250402,2414,139,8,48,278,0,1,479629,1
47676,20240325,1898,534,6,41,133,0,0,253773,1
47677,20240511,167,171,5,7,11,1,0,483897,1
47678,20251202,2347,171,18,36,78,0,0,422891,1
47679,20250508,1128,523,7,44,214,0,1,13134,1
47680,20250128,636,254,3,35,139,0,0,200622,1
47681,20250323,1950,355,15,13,143,0,0,492588,1
47682,20250521,14,356,18,13,17,1,0,30219,1
47683,20250710,79,574,15,22,186,0,1,473090,0
47684,20240718,1909,563,6,52,219,0,1,49311,1
47685,20241109,403,151,12,40,130,0,0,405331,1
47686,20250810,1186,75,16,33,301,0,1,64421,1
47687,20241024,1328,29,11,25,67,0,0,55722,1
47688,20251025,2489,284,20,59,91,0,0,78646,1
47689,20251114,780,574,17,15,172,0,1,20065,0
47690,20250325,724,396,2,32,162,0,1,27481,1
47691,20250619,1188,272,19,51,196,0,1,317545,1
47692,20250812,1218,434,10,45,89,0,1,257818,0
47693,20240227,1405,301,2,55,129,0,1,481131,1
47694,20250712,2212,350,20,53,13,1,0,90651,1
47695,20250630,1812,454,8,5,83,0,1,150637,1
47696,20251125,2179,574,1,23,185,0,1,366934,0
47697,20240125,937,314,4,12,283,0,1,132371,1
47698,20240211,1947,226,1,3,13,1,0,65350,1
47699,20251026,2395,574,10,57,25,1,0,465439,0
47700,20240331,204,574,10,30,120,0,0,37763,0
47701,20251218,1080,554,2,51,202,0,1,192152,1
47702,20241227,1526,82,11,32,90,0,0,382832,0
47703,20240424,1516,529,20,52,18,1,0,39366,1
47704,20250630,1305,349,13,37,109,0,0,182603,1
47705,20240203,2092,82,19,28,127,0,0,1078,1
47706,20240724,521,574,15,58,148,0,0,122253,0
47707,20240907,2404,29,9,24,230,0,1,293611,1
47708,20250702,2042,230,4,3,178,0,0,143350,1
47709,20250316,689,574,13,14,162,0,0,23316,1
47710,20240213,89,574,5,33,130,0,0,62703,1
47711,20240710,1839,574,4,54,160,0,0,200188,0
47712,20240725,66,211,2,4,123,0,0,229474,1
47713,20250214,1231,435,19,49,127,0,0,347228,1
47714,20250721,1507,177,1,40,6,1,0,481507,1
47715,20240226,2436,480,16,34,164,0,1,243806,1
47716,20250123,757,434,8,12,27,1,0,431613,0
47717,20240603,1831,518,19,27,217,0,1,299872,1
47718,20241206,2376,434,18,8,11,1,0,201024,0
47719,20250415,1155,82,7,16,113,0,0,159630,1
47720,20250106,312,58,12,41,106,0,0,150750,0
47721,20241023,316,290,19,59,216,0,0,49116,1
47722,20241019,948,531,9,37,25,1,0,305066,1
47723,20240312,773,82,13,22,137,0,0,27867,1
47724,20240316,758,406,2,36,200,0,1,229319,1
47725,20240422,1219,401,13,53,232,0,1,498790,1
47726,20240702,1376,111,15,22,209,0,1,446798,1
47727,20251009,636,169,8,35,153,0,0,169095,1
47728,20241216,1090,465,18,35,127,0,0,240005,1
47729,20251121,1672,574,16,58,12,1,0,489517,0
47730,20250705,1437,540,2,50,314,0,1,71268,1
47731,20240922,1898,475,18,41,90,0,0,407972,1
47732,20240510,663,390,14,44,255,0,1,461039,1
47733,20240916,911,45,16,58,200,0,1,179129,1
47734,20240224,1429,369,13,12,139,0,0,17299,1
47735,20250209,2271,473,5,31,66,0,0,489307,1
47736,20250823,1571,139,19,6,291,0,1,321843,1
47737,20251120,684,114,15,12,54,0,0,339769,1
47738,20241207,96,396,11,15,160,0,1,191475,1
47739,20250819,1305,570,9,37,181,0,1,133650,0
47740,20250106,2376,574,3,8,6,1,0,16472,0
47741,20251208,1713,113,14,38,178,0,0,455851,1
47742,20251223,1049,29,10,30,221,0,1,74068,1
47743,20240926,203,297,17,11,257,0,0,120251,1
47744,20240307,307,521,20,37,98,0,0,143469,1
47745,20250811,1868,434,17,47,29,1,0,344461,0
47746,20241214,758,82,13,36,197,0,0,72198,1
47747,20241123,687,27,3,54,12,1,0,310025,1
47748,20240901,571,434,2,43,81,0,1,274057,0
47749,20240417,2259,312,8,18,99,0,0,478860,1
47750,20250911,729,59,11,23,173,0,1,433600,1
47751,20250308,449,264,8,60,16,1,0,112506,1
47752,20240423,885,122,13,18,103,0,0,433317,1
47753,20251201,1812,521,6,22,211,0,1,50850,0
47754,20251127,1018,4,4,56,96,0,0,243569,1
47755,20250818,1927,82,10,4,245,0,1,246803,1
47756,20251115,1743,49,17,29,11,1,0,28396,1
47757,20240328,857,171,16,46,123,0,0,268941,1
47758,20240920,2204,529,1,46,150,0,1,415174,1
47759,20250731,194,574,6,46,67,0,0,325878,0
47760,20240305,1867,314,15,28,297,0,1,437510,1
47761,20240225,1302,574,2,1,115,0,0,184260,1
47762,20250826,762,115,10,46,124,0,1,26735,0
47763,20240603,998,574,18,44,102,0,0,403428,1
47764,20240513,1521,403,11,20,292,0,1,322571,1
47765,20250209,662,43,17,31,176,0,0,117105,1
47766,20250903,1561,574,10,23,95,0,0,202289,0
47767,20250425,1350,27,5,26,262,0,1,169000,1
47768,20251119,1938,228,4,18,192,0,0,352029,1
47769,20240420,457,434,20,53,67,0,0,187785,1
47770,20241227,860,506,11,58,143,0,0,179508,1
47771,20250801,1305,45,5,37,190,0,1,431001,0
47772,20240319,1850,153,1,32,100,0,0,8508,1
47773,20241125,801,500,5,53,171,0,1,216565,1
47774,20250220,729,397,20,23,172,0,0,229786,0
47775,20240504,2247,388,10,41,132,0,1,5610,1
47776,20241030,284,419,5,33,298,0,1,477610,1
47777,20240509,1848,82,11,3,74,0,0,122677,1
47778,20250130,2027,335,14,57,99,0,1,425841,1
47779,20241230,630,55,18,43,70,0,0,99425,1
47780,20250112,1085,574,11,57,18,1,0,306964,0
47781,20241214,1308,565,12,17,5,1,0,350740,1
47782,20250608,1944,27,5,15,258,0,1,113032,1
47783,20240705,2202,434,11,8,49,0,0,80299,0
47784,20240618,956,50,7,7,6,1,0,219434,1
47785,20240120,834,574,9,49,176,0,1,106508,1
47786,20250914,847,386,5,46,71,0,0,494654,1
47787,20241113,486,214,6,26,224,0,1,36854,0
47788,20240710,147,273,18,9,130,0,0,77060,1
47789,20251106,2236,82,6,7,12,1,0,51011,0
47790,20251125,753,322,4,59,204,0,1,401006,1
47791,20250530,17,574,7,43,24,1,0,310060,0
47792,20250115,374,574,2,18,101,0,0,100038,0
47793,20250122,2350,441,13,38,164,0,1,273809,1
47794,20250315,163,502,13,57,167,0,1,128628,1
47795,20241120,1767,338,9,5,201,0,1,316250,1
47796,20240805,1973,18,8,38,109,0,0,111598,1
47797,20241003,1875,59,18,17,180,0,1,419493,0
47798,20241231,792,495,9,15,6,1,0,445502,1
47799,20241212,1635,479,19,29,154,0,1,99957,1
47800,20251117,682,219,10,11,167,0,1,363661,1
47801,20250817,1023,434,17,28,24,1,0,377132,0
47802,20240506,2112,151,20,46,107,0,0,220475,1
47803,20241007,1561,27,15,23,87,0,0,347702,0
47804,20250106,1166,439,3,12,71,0,0,482762,1
47805,20251206,1755,382,7,14,205,0,1,50320,1
47806,20250406,1868,504,1,43,181,0,1,443704,0
47807,20240725,2328,19,5,17,66,0,0,419825,1
47808,20241117,1938,479,17,18,160,0,1,171778,1
47809,20251012,1199,571,8,50,73,0,0,56632,1
47810,20240403,548,113,15,22,25,1,0,345147,1
47811,20240223,1176,126,20,17,105,0,1,201635,1
47812,20241122,1090,290,4,35,7,1,0,8559,1
47813,20250701,1527,258,9,54,180,0,1,330817,1
47814,20250704,1592,393,11,34,182,0,1,230923,1
47815,20240822,546,27,4,48,188,0,0,42160,1
47816,20250211,2032,455,2,42,20,1,0,257424,1
47817,20250221,1015,325,13,29,240,0,1,332137,1
47818,20251125,1989,574,13,20,9,1,0,498722,0
47819,20240717,32,240,8,50,184,0,0,266705,1
47820,20251229,1940,574,13,29,100,0,0,216320,0
47821,20250304,1407,314,2,18,272,0,0,389398,1
47822,20241110,1046,307,13,18,125,0,1,197147,1
47823,20251130,368,434,5,58,89,0,1,36682,1
47824,20250716,2236,183,6,7,41,0,0,489050,1
47825,20240119,140,349,13,54,159,0,0,251654,1
47826,20250905,296,351,11,45,27,1,0,179025,1
47827,20240613,2150,574,9,35,181,0,1,252806,0
47828,20251013,1758,565,13,55,125,0,1,441016,1
47829,20240501,2147,226,20,25,228,0,1,484263,1
47830,20240314,2427,115,3,56,113,0,1,411693,1
47831,20240813,811,434,7,29,85,0,1,90232,1
47832,20241230,2043,404,20,45,234,0,0,87831,1
47833,20250718,101,574,17,37,182,0,1,176685,0
47834,20240404,2283,216,17,24,49,0,0,423151,1
47835,20250201,1627,574,11,29,7,1,0,432427,0
47836,20241226,2270,257,18,16,164,0,1,284139,0
47837,20240909,1453,27,6,53,138,0,0,407683,1
47838,20250925,1609,194,16,2,172,0,1,377116,1
47839,20250907,2328,434,17,17,83,0,1,361872,0
47840,20241121,717,115,16,49,114,0,1,253715,1
47841,20240526,827,59,20,20,22,1,0,310925,1
47842,20250613,2169,574,10,39,174,0,1,134855,0
47843,20241106,2402,268,3,55,159,0,0,40797,1
47844,20240204,1715,189,10,44,202,0,1,402267,1
47845,20250809,1068,227,14,21,28,1,0,36738,1
47846,20240114,291,317,17,44,128,0,1,34244,1
47847,20251010,1563,434,6,21,87,0,1,158931,0
47848,20240607,2093,254,2,31,56,0,0,295965,1
47849,20241216,287,27,15,11,242,0,1,178260,1
47850,20240831,684,203,4,10,193,0,1,19242,1
47851,20240627,260,408,4,8,251,0,1,57375,1
47852,20250719,809,82,8,43,111,0,0,458084,1
47853,20250713,1488,574,16,51,178,0,1,198779,0
47854,20241112,329,239,9,25,92,0,0,158666,1
47855,20250115,1188,312,10,51,198,0,1,110231,1
47856,20250429,25,479,17,47,153,0,1,32673,0
47857,20251011,2093,157,7,18,373,0,1,358995,1
47858,20240326,1740,574,20,28,163,0,0,68643,1
47859,20240207,1662,461,11,17,146,0,1,250000,1
47860,20241126,2159,535,17,11,196,0,1,200033,1
47861,20250117,359,344,10,24,68,0,0,340012,1
47862,20240204,2414,250,2,48,188,0,1,49876,1
47863,20240131,119,59,5,50,161,0,0,40288,1
47864,20240827,1111,27,11,4,244,0,1,261065,1
47865,20250810,8,50,19,24,217,0,1,349758,0
47866,20240105,2306,322,15,28,153,0,0,321286,1
47867,20250503,1197,467,20,22,57,0,0,380220,1
47868,20240130,662,574,12,31,175,0,1,462970,1
47869,20250508,1103,597,12,20,174,0,1,24842,1
47870,20240626,2376,336,9,8,192,0,1,102479,1
47871,20250923,571,150,5,22,177,0,1,26028,1
47872,20250625,830,322,9,20,195,0,1,221895,1
47873,20240510,17,574,12,43,118,0,0,468517,0
47874,20241109,548,394,13,15,12,1,0,223852,1
47875,20240928,2232,476,8,57,15,1,0,379327,1
47876,20251002,1201,27,13,35,259,0,1,48336,1
47877,20251119,254,27,17,9,196,0,0,490465,0
47878,20240306,2114,574,7,17,116,0,0,421439,1
47879,20250907,2150,386,20,36,89,0,1,308051,1
47880,20250618,2434,82,9,3,255,0,1,63268,1
47881,20240608,163,209,9,31,20,1,0,4801,1
47882,20241026,1090,454,4,35,14,1,0,199420,1
47883,20250521,2233,27,13,3,216,0,0,261929,1
47884,20241110,310,246,18,52,318,0,1,219277,0
47885,20250330,874,82,8,34,18,1,0,497766,0
47886,20241221,2270,13,18,16,180,0,0,182016,1
47887,20251209,241,230,20,57,218,0,0,446726,1
47888,20241113,1845,59,14,31,25,1,0,162653,0
47889,20240615,2375,189,6,38,6,1,0,216048,1
47890,20250820,1541,59,20,57,25,1,0,310860,1
47891,20250619,2217,290,6,40,186,0,0,477621,1
47892,20240808,2016,82,10,22,23,1,0,385711,1
47893,20250405,2033,216,10,3,49,0,0,379500,1
47894,20240729,1606,562,18,60,150,0,1,332705,1
47895,20240523,182,156,20,19,75,0,0,126502,1
47896,20250702,977,314,15,50,314,0,1,399849,1
47897,20250716,2122,322,7,41,211,0,1,458181,1
47898,20250219,502,307,4,28,137,0,1,185800,1
47899,20241009,714,172,7,5,10,1,0,409165,1
47900,20250419,1305,574,18,37,137,0,0,239332,0
47901,20250623,1042,264,11,19,314,0,1,71705,1
47902,20240327,2077,180,4,54,91,0,0,166638,1
47903,20251211,2428,16,10,43,24,1,0,270536,0
47904,20241008,276,441,13,51,26,1,0,432420,1
47905,20241015,43,59,9,12,154,0,0,411244,0
47906,20251012,1959,280,4,54,205,0,1,114591,1
47907,20251101,195,176,2,1,268,0,1,279657,1
47908,20250330,582,59,20,55,127,0,0,53306,1
47909,20240312,837,268,20,54,178,0,1,393637,1
47910,20241118,707,479,14,16,172,0,1,339098,1
47911,20250125,1661,147,7,23,240,0,1,35131,1
47912,20250921,671,465,3,31,136,0,0,191670,0
47913,20240702,1563,97,4,13,157,0,1,277993,1
47914,20250328,1779,109,3,60,231,0,1,28312,1
47915,20240727,48,592,5,7,7,1,0,459740,1
47916,20251204,886,312,4,39,214,0,1,346816,1
47917,20240628,135,540,15,47,111,0,0,103769,1
47918,20250103,1931,82,11,15,231,0,0,298035,1
47919,20250929,153,380,17,7,112,0,0,365934,1
47920,20240403,2179,401,2,23,158,0,0,156337,1
47921,20250605,2158,471,9,39,108,0,1,473190,1
47922,20241107,1305,512,19,37,85,0,0,462436,1
47923,20251123,2351,157,2,26,184,0,0,30369,1
47924,20250329,883,434,5,59,36,0,0,248436,0
47925,20241121,718,454,14,6,17,1,0,459921,1
47926,20251220,297,451,10,21,90,0,0,266738,1
47927,20240904,1850,114,8,32,5,1,0,199753,1
47928,20240801,1053,521,15,41,80,0,0,415834,1
47929,20251103,2436,434,18,34,76,0,0,127376,0
47930,20240901,2196,27,15,51,250,0,1,48006,1
47931,20241001,1305,402,17,37,13,1,0,179946,1
47932,20250701,1126,27,11,57,256,0,1,189734,1
47933,20240929,573,27,3,6,267,0,1,490900,1
47934,20250330,379,58,3,47,75,0,0,452427,1
47935,20241231,590,470,9,9,92,0,0,451049,1
47936,20250313,1412,288,4,27,232,0,1,198951,1
47937,20250701,365,434,17,16,88,0,1,399841,1
47938,20240817,2230,592,18,14,138,0,1,362537,1
47939,20240201,2414,574,14,48,173,0,1,117655,1
47940,20240521,640,529,1,26,99,0,0,80959,1
47941,20250903,1647,179,17,57,109,0,0,82368,1
47942,20240225,1002,504,9,56,166,0,0,177706,1
47943,20250325,1322,241,3,20,138,0,1,237797,0
47944,20241109,1944,82,9,15,252,0,1,429590,1
47945,20241007,1565,479,9,18,142,0,0,82650,1
47946,20240527,1712,558,20,11,158,0,1,247783,1
47947,20250911,374,494,4,18,17,1,0,267425,0
47948,20250721,581,245,17,44,211,0,1,129036,1
47949,20251130,2187,464,2,46,24,1,0,103186,1
47950,20240606,2419,62,15,34,25,1,0,275686,1
47951,20250212,1431,434,14,43,90,0,1,8956,0
47952,20240602,512,60,10,7,27,1,0,216233,1
47953,20250630,1305,30,3,37,202,0,1,440318,1
47954,20250415,1190,25,14,58,175,0,0,488289,1
47955,20251013,1707,574,1,49,189,0,1,492049,0
47956,20250409,779,17,5,57,324,0,1,90874,1
47957,20251126,2223,273,15,53,186,0,1,394842,1
47958,20240209,2435,497,5,2,266,0,1,259746,1
47959,20240922,2283,382,8,44,56,0,0,41884,1
47960,20250827,2468,50,14,31,218,0,1,257875,1
47961,20241008,356,53,9,52,112,0,0,385648,1
47962,20240425,614,64,8,11,88,0,0,264287,1
47963,20251224,1927,100,5,4,194,0,1,235819,1
47964,20240416,1164,571,11,46,97,0,0,397189,1
47965,20240704,2395,390,13,57,12,1,0,297472,1
47966,20240908,374,192,6,18,286,0,1,322495,1
47967,20241116,738,254,7,15,165,0,0,43384,1
47968,20240427,1655,434,3,8,90,0,1,338567,1
47969,20241006,1000,574,10,32,77,0,0,201151,1
47970,20250414,873,307,9,40,122,0,0,3047,1
47971,20251129,1419,472,2,44,10,1,0,409879,1
47972,20240630,2028,570,20,3,181,0,1,83305,1
47973,20241128,1076,231,19,53,127,0,0,275764,1
47974,20240101,91,314,2,42,20,1,0,371383,1
47975,20240214,1977,479,1,47,126,0,0,221950,1
47976,20250619,1840,542,11,1,48,0,0,221527,1
47977,20241214,1297,230,5,14,240,0,1,79140,1
47978,20250831,1549,528,6,2,22,1,0,392934,1
47979,20250408,888,514,16,31,218,0,0,120110,1
47980,20250813,273,82,9,32,234,0,1,84445,1
47981,20250820,2009,434,14,59,34,0,0,301506,0
47982,20240129,958,574,12,3,180,0,1,223329,1
47983,20240922,2458,182,6,47,112,0,0,473605,1
47984,20240728,2433,319,8,51,131,0,1,452681,1
47985,20250930,762,180,9,4,196,0,1,376464,0
47986,20251209,486,465,3,26,187,0,1,111615,1
47987,20251111,1913,27,17,7,74,0,0,99217,0
47988,20250604,1926,574,8,20,171,0,1,478933,0
47989,20250601,87,387,8,56,68,0,0,484914,1
47990,20250915,1376,257,11,22,16,1,0,27055,1
47991,20241009,683,148,9,30,15,1,0,151504,1
47992,20240814,130,434,15,40,56,0,0,444027,1
47993,20240708,1069,226,19,25,207,0,0,135740,1
47994,20240121,336,574,4,15,127,0,0,479274,1
47995,20241225,683,468,13,30,118,0,0,130752,1
47996,20240117,1462,209,11,33,9,1,0,87444,1
47997,20250213,608,585,9,12,121,0,1,50820,1
47998,20250923,874,574,18,34,90,0,0,279506,0
47999,20240212,1812,153,10,5,198,0,1,162415,1
48000,20250302,2033,82,20,25,159,0,0,286973,1
48001,20250926,1142,361,4,58,57,0,0,262581,1
48002,20250824,1521,425,7,20,43,0,0,356843,0
48003,20250308,781,261,11,52,278,0,1,393801,1
48004,20250801,2233,361,5,3,11,1,0,189174,1
48005,20240906,205,202,4,22,132,0,1,402179,1
48006,20250203,254,361,17,9,73,0,0,435350,0
48007,20250717,99,536,13,45,218,0,1,40186,1
48008,20250608,262,39,20,60,196,0,0,97461,1
48009,20251126,1602,343,4,40,78,0,0,428724,1
48010,20251024,2497,54,19,59,30,0,0,249881,1
48011,20251113,1538,386,16,7,78,0,0,411420,1
48012,20251001,615,151,8,34,219,0,1,341140,1
48013,20240420,2077,574,16,42,140,0,0,130357,0
48014,20240124,855,574,15,42,14,1,0,437509,1
48015,20251022,1521,220,20,20,185,0,1,31172,1
48016,20250504,1091,312,6,46,201,0,1,436037,1
48017,20250823,1305,177,1,37,99,0,1,151316,0
48018,20251219,272,59,12,22,189,0,1,124916,0
48019,20240820,2330,130,16,60,172,0,1,353010,1
48020,20250605,729,574,13,23,174,0,1,152925,0
48021,20251225,1535,390,17,2,15,1,0,84365,1
48022,20250805,15,531,15,20,163,0,0,382149,0
48023,20251224,1144,56,14,5,19,1,0,39957,1
48024,20240403,1934,479,20,40,125,0,0,482753,1
48025,20250801,1571,260,16,15,125,0,1,470635,1
48026,20250923,762,340,16,46,6,1,0,71811,0
48027,20241206,1666,565,1,40,11,1,0,4740,1
48028,20240713,2004,30,1,38,207,0,1,189045,1
48029,20240527,396,341,17,20,92,0,0,62869,1
48030,20241015,174,532,9,28,230,0,1,441026,1
48031,20241105,1150,59,14,3,172,0,1,483355,1
48032,20250331,1085,434,15,23,20,1,0,322466,0
48033,20240530,118,574,14,10,188,0,1,79911,1
48034,20240626,1742,182,19,56,29,1,0,287073,1
48035,20240728,1507,27,1,40,246,0,1,274658,0
48036,20250226,755,574,4,33,187,0,1,207568,0
48037,20240929,672,82,19,38,231,0,0,422907,1
48038,20251205,684,440,2,10,26,1,0,460900,1
48039,20250807,296,441,8,45,156,0,0,295640,1
48040,20250119,2323,565,8,32,72,0,0,373778,0
48041,20240407,160,434,3,48,82,0,1,342923,1
48042,20241015,113,225,14,58,8,1,0,148172,1
48043,20240915,1979,60,9,50,91,0,1,296337,1
48044,20251104,1141,444,13,56,186,0,1,346543,1
48045,20251103,2051,434,16,27,28,1,0,291284,0
48046,20250527,1305,151,5,4,187,0,0,239982,0
48047,20240205,2264,142,6,57,282,0,1,233324,1
48048,20250606,836,508,8,4,18,1,0,396098,1
48049,20250403,1515,592,20,5,110,0,0,242008,1
48050,20240702,550,574,15,17,23,1,0,350433,1
48051,20250829,1115,566,9,6,118,0,1,14608,0
48052,20241119,336,59,12,15,161,0,0,122811,0
48053,20251219,1271,495,3,47,135,0,0,97072,1
48054,20240514,1143,369,16,10,81,0,0,393811,1
48055,20251127,66,361,5,4,62,0,0,338413,1
48056,20241129,237,59,3,26,105,0,0,225890,1
48057,20240731,1452,62,14,48,25,1,0,206930,0
48058,20240131,1825,132,20,54,38,0,0,339780,1
48059,20251103,1702,59,17,5,8,1,0,446516,1
48060,20241001,1838,263,12,2,64,0,0,34593,1
48061,20250312,1199,574,12,38,117,0,0,388492,0
48062,20250107,812,592,1,8,9,1,0,488608,1
48063,20250514,1755,574,13,14,20,1,0,55006,0
48064,20240213,657,419,15,21,287,0,1,67449,1
48065,20250228,1605,434,9,24,89,0,1,351006,1
48066,20240704,240,579,2,28,66,0,0,354087,1
48067,20251017,1376,396,19,53,128,0,0,34377,1
48068,20241227,1835,3,4,30,153,0,1,434171,1
48069,20250526,758,416,18,36,85,0,0,63983,1
48070,20240305,2300,4,13,15,125,0,0,429347,1
48071,20240420,189,535,12,48,152,0,0,427283,1
48072,20250419,637,551,7,21,136,0,1,457855,1
48073,20240205,1741,358,7,60,17,1,0,398446,1
48074,20240314,2097,82,18,28,12,1,0,268669,1
48075,20250628,296,325,19,45,249,0,1,76326,1
48076,20250604,254,545,18,9,109,0,0,403405,1
48077,20250613,1163,477,15,36,190,0,1,415517,1
48078,20240110,830,134,14,20,119,0,0,486694,1
48079,20250606,1408,50,16,51,146,0,0,375933,1
48080,20240617,2144,497,19,43,255,0,1,277739,1
48081,20250619,684,349,7,10,199,0,1,22155,1
48082,20240821,17,151,1,43,129,0,0,238177,1
48083,20250528,1727,447,9,3,17,1,0,433978,1
48084,20240229,1452,294,9,20,19,1,0,32452,1
48085,20240501,1305,553,12,37,236,0,1,263138,1
48086,20240414,1983,253,10,13,98,0,0,356437,1
48087,20250914,2166,574,14,44,187,0,1,23552,0
48088,20240908,374,494,7,49,76,0,0,228563,1
48089,20241210,2116,574,15,60,20,1,0,318441,0
48090,20241120,1387,434,6,24,43,0,0,282890,0
48091,20240711,2198,574,9,40,82,0,0,221674,0
48092,20250124,1466,574,6,13,175,0,1,7351,0
48093,20240216,2251,6,9,36,149,0,0,496844,1
48094,20251022,2117,581,12,45,256,0,1,396494,1
48095,20251123,776,225,10,50,174,0,1,113708,1
48096,20250209,1646,434,10,22,49,0,0,446482,0
48097,20241208,1466,370,12,13,12,1,0,344124,1
48098,20250422,1370,364,17,3,235,0,1,159138,1
48099,20240401,287,232,3,11,106,0,1,243834,1
48100,20250711,56,207,10,54,16,1,0,273612,1
48101,20240717,819,230,2,52,265,0,1,155871,1
48102,20250406,1269,439,4,58,152,0,0,354208,0
48103,20240106,1424,574,20,27,181,0,1,90575,1
